tileID,lon,lat
T39KVA,50.5731943053,-17.6795797469
T39KVB,50.5753267497,-16.7760690006
T39KVP,50.5544780615,-24.0043297859
T39KVQ,50.5575840214,-23.1009351564
T39KVR,50.5605373764,-22.1979783602
T39KVS,50.56334610290001,-21.2943786226
T39KVT,50.5660125335,-20.3906812118
T39KVU,50.5685390746,-19.4874317265
T39KVV,50.57093238749999,-18.5835493294
T39KWA,51.5188963741,-17.6793669305
T39KWB,51.51630386350001,-16.7758680244
T39KWP,51.5416505406,-24.0040305081
T39KWQ,51.5378744913,-23.1006486698
T39KWR,51.5342839691,-22.1977044969
T39KWS,51.53086927660001,-21.2941172389
T39KWT,51.5276275785,-20.390432165
T39KWU,51.5245559492,-19.4871948752
T39KWV,51.5216462905,-18.5833245548
T39KXA,52.4618555198,-17.6747030896
T39KXB,52.4546937222,-16.7714598899
T39KXP,52.5248660878,-23.9974981289
T39KXQ,52.5143969806,-23.0943928676
T39KXR,52.5044456845,-22.1917215912
T39KXS,52.4949854133,-21.2884040756
T39KXT,52.48600839600001,-20.3849856157
T39KXU,52.47750659960001,-19.4820118367
T39KXV,52.4694576749,-18.5784024158
T39KYA,53.40381286750001,-17.6655342821
T39KYB,53.3920943899,-16.7627905402
T39KYP,53.5069639457,-23.9846786695
T39KYQ,53.4898216625,-23.0821138719
T39KYR,53.4735282574,-22.1799758327
T39KYS,53.4580399414,-21.2771853576
T39KYT,53.4433440554,-20.3742877922
T39KYU,53.4294275037,-19.4718288123
T39KYV,53.4162537543,-18.5687290569
T39KZA,54.34562038510001,-17.6518614338
T39KZB,54.3293585613,-16.7498607846
T39KZP,54.4887865477,-23.9655743026
T39KZQ,54.46499294900001,-23.063813621
T39KZR,54.4423778338,-22.162468947
T39KZS,54.4208805235,-21.2604626168
T39KZT,54.4004835398,-20.3583400512
T39KZU,54.38116878959999,-19.4566470003
T39KZV,54.3628856463,-18.5543055327
T39LTC,48.70982776559999,-15.8603913559
T39LTD,48.71977836420001,-14.9568784337
T39LTE,48.7290784068,-14.053830058
T39LTF,48.73775142619999,-13.1501665129
T39LTG,48.74580307379999,-12.2464342556
T39LTH,48.7532395819,-11.3431799618
T39LTJ,48.7600795117,-10.4393238283
T39LTK,48.7663270107,-9.5354125908
T39LTL,48.7719868315,-8.6319931608
T39LUC,49.6435547148,-15.8681774952
T39LUD,49.6494828767,-14.9641966175
T39LUE,49.6550248917,-14.0606842828
T39LUF,49.66019479909999,-13.1565599528
T39LUG,49.6649959833,-12.2523701068
T39LUH,49.6694321716,-11.3486614415
T39LUJ,49.6735144474,-10.4443533644
T39LUK,49.6772452978,-9.5399926463
T39LUL,49.6806275676,-8.6361262333
T39LVC,50.5773352283,-15.8719361988
T39LVD,50.57922116679999,-14.9677274763
T39LVE,50.5809860903,-14.0639892258
T39LVF,50.58263447840001,-13.1596405089
T39LVG,50.5841674201,-12.2552278157
T39LVH,50.5855861099,-11.3512978537
T39LVJ,50.5868940983,-10.4467696457
T39LVK,50.5880921893,-9.5421899802
T39LVL,50.589181298,-8.6381058203
T39LWC,51.51386206330001,-15.8717469662
T39LWD,51.51156924010001,-14.9675498906
T39LWE,51.5094235402,-14.0638231901
T39LWF,51.5074195172,-13.1594859466
T39LWG,51.5055558476,-12.2550846497
T39LWH,51.50383107900001,-11.3511660063
T39LWJ,51.5022408953,-10.446649059
T39LWK,51.50078431870001,-9.5420805951
T39LWL,51.4994602369,-8.638007577
T39LXC,52.447953832,-15.8675924105
T39LXD,52.44163111040001,-14.9636467835
T39LXE,52.4357204754,-14.0601693991
T39LXF,52.4302069556,-13.156079781
T39LXG,52.4250869436,-12.2519244068
T39LXH,52.42035646570001,-11.3482499715
T39LXJ,52.4160037043,-10.4439759422
T39LXK,52.4120260089,-9.5396490869
T39LXL,52.4084203472,-8.6358163493
T39LYC,53.38106817039999,-15.8594183313
T39LYD,53.37072649230001,-14.9559637835
T39LYE,53.36106107169999,-14.052973283
T39LYF,53.352047454,-13.1493672165
T39LYG,53.3436797683,-12.2456920385
T39LYH,53.3359515398,-11.342494422
T39LYJ,53.32884348120001,-10.4386946623
T39LYK,53.3223512844,-9.5348394906
T39LYL,53.31647001180001,-8.6314758143
T39LZC,54.3140583913,-15.8472254339
T39LZD,54.29970922030001,-14.9445015026
T39LZE,54.2862996006,-14.0422353708
T39LZF,54.27379564690001,-13.1393487083
T39LZG,54.2621892552,-12.2363879349
T39LZH,54.25147147770001,-11.3338996899
T39LZJ,54.2416155975,-10.4308055008
T39LZK,54.2326156707,-9.5276520433
T39LZL,54.2244648754,-8.6249861701
T39MTM,48.7770729496,-7.727985667900001
T39MTN,48.7815882086,-6.823937071499999
T39MTP,48.78553607329999,-5.920394462899999
T39MTQ,48.7889262153,-5.0162779228
T39MTR,48.79176031389999,-4.1121345769
T39MTS,48.79404067979999,-3.2085116371
T39MTT,48.7957728707,-2.3043291532
T39MTU,48.79695748980001,-1.4001343573
T39MTV,48.7975957768,-0.4964745215
T39MUM,49.68366961570001,-7.7316734903
T39MUN,49.686373152,-6.8271814216
T39MUP,49.6887402537,-5.9231971629
T39MUQ,49.6907767242,-5.0186400476
T39MUR,49.6924835801,-4.1140572528
T39MUS,49.6938622115,-3.2099960415
T39MUT,49.6949159807,-2.3053757273
T39MUU,49.6956452641,-1.4007435971
T39MUV,49.6960508149,-0.4966469776
T39MVM,50.5901641196,-7.7334361583
T39MVN,50.5910412126,-6.8287280206
T39MVP,50.5918132495,-5.9245285646
T39MVQ,50.592482125,-5.0197567597
T39MVR,50.5930481792,-4.1149598082
T39MVS,50.5935118683,-3.2106849977
T39MVT,50.593874324,-2.3058512832
T39MVU,50.59413568580001,-1.4010059783
T39MVV,50.5942962101,-0.4966964362
T39MWM,51.4982653733,-7.733349016000001
T39MWN,51.497199049,-6.828651937299999
T39MWP,51.4962604463,-5.9244634971
T39MWQ,51.495447262,-5.0197026836
T39MWR,51.4947590824,-4.1149166977
T39MWS,51.49419535290001,-3.2106528257
T39MWT,51.49375469780001,-2.3058300411
T39MWU,51.4934369476,-1.4009956559
T39MWV,51.49324179040001,-0.4966970222
T39MXM,52.40517780890001,-7.731397151800001
T39MXN,52.4022965724,-6.8269384953
T39MXP,52.3997744241,-5.9229875121
T39MXQ,52.397605181,-5.0184635921
T39MXR,52.3957877612,-4.1139139084
T39MXS,52.3943206841,-3.2098857201
T39MXT,52.39320037180001,-2.3052983964
T39MXU,52.39242642559999,-1.4006992201
T39MXV,52.39199804450001,-0.4966355136
T39MYM,53.3111851425,-7.7275238582
T39MYN,53.3064937233,-6.8235305762
T39MYP,53.3023921548,-5.920043053899999
T39MYQ,53.29887039,-5.0159814652
T39MYR,53.2959266853,-4.1118929295
T39MYS,53.2935586408,-3.2083246523
T39MYT,53.2917604855,-2.3041967751
T39MYU,53.29053159459999,-1.4000565233
T39MYV,53.289870681,-0.4964511619
T39MZM,54.2171431093,-7.7217292994
T39MZN,54.21064630259999,-6.8184283146
T39MZP,54.20496948470001,-5.9156302315
T39MZQ,54.2000987643,-5.0122563898
T39MZR,54.1960317458,-4.1088538281
T39MZS,54.1927651187,-3.205969672
T39MZT,54.1902909304,-2.3025252112
T39MZU,54.1886083341,-1.3990675851
T39MZV,54.18771556090001,-0.4961439729
T39NTA,48.79762896710001,0.408031554
T39NTB,48.7970434795,1.3122637218
T39NTC,48.7959128278,2.2159170494
T39NTD,48.7942342619,3.1201009512
T39NTE,48.792006226,4.0242681669
T39NTF,48.7892277995,4.9278714899
T39NTG,48.7858922024,5.8319908629
T39NTH,48.7819967875,6.7360791042
T39NTJ,48.7775395369,7.6395891316
T39NUA,49.6960731581,0.4081732873000001
T39NUB,49.6956988741,1.3128304799
T39NUC,49.69500158569999,2.2169208422
T39NUD,49.69397959580001,3.1215425167
T39NUE,49.6926319633,4.0261481891
T39NUF,49.6909581231,4.9301905989
T39NUG,49.6889539876,5.8347504276
T39NUH,49.6866179667,6.7392804439
T39NUJ,49.6839488421,7.643233516300001
T39NVA,50.5943065186,0.408213935
T39NVB,50.5941557086,1.3130721529
T39NVC,50.59390433320001,2.2173755455
T39NVD,50.5935517802,3.1222105937
T39NVE,50.5930977343,4.0270299571
T39NVF,50.59254199710001,4.9312863489
T39NVG,50.5918832102,5.8360608104
T39NVH,50.5911208547,6.740806086499999
T39NVJ,50.5902545269,7.6449750212
T39NWA,51.4932292578,0.4082144166000001
T39NWB,51.49341260489999,1.3130628914
T39NWC,51.4937182143,2.2173553715
T39NWD,51.49414683009999,3.1221794911
T39NWE,51.49469883580001,4.0269879111
T39NWF,51.49537447260001,4.931233346
T39NWG,51.49617539170001,5.835996819
T39NWH,51.4971022242,6.740731075800001
T39NWJ,51.4981554608,7.644888962
T39NXA,52.39197463709999,0.4081638656
T39NXB,52.3923696394,1.3127893039
T39NXC,52.3931094356,2.2168467349
T39NXD,52.39419582589999,3.1214354232
T39NXE,52.39562981200001,4.0260080585
T39NXF,52.3974119939,4.9300173845
T39NXG,52.3995467236,5.8345440268
T39NXH,52.4020356951,6.7390407581
T39NXJ,52.4048802054,7.642960450500001
T39NYA,53.2898364363,0.4080123559
T39NYB,53.2904424568,1.312191186
T39NYC,53.2916152438,2.215790007
T39NYD,53.2933576497,3.1199193093
T39NYE,53.29567129,4.0240318395
T39NYF,53.2985571196,4.9275803974
T39NYG,53.30202218010001,5.831644834
T39NYH,53.3060692209,6.7356779735
T39NYJ,53.31070033739999,7.63913274
T39NZA,54.1876705145,0.4077598921
T39NZB,54.1884869347,1.3112685556
T39NZC,54.19009152930001,2.2141852202
T39NZD,54.1924881969,3.1176311977
T39NZE,54.19567916180001,4.0210593192
T39NZF,54.1996657273,4.9239224697
T39NZG,54.2044576112,5.827299347399999
T39NZH,54.2100586077,6.730642854
T39NZJ,54.2164715995,7.6334059918
T39PTK,48.7725095084,8.5436008518
T39PTL,48.76690286630001,9.4475672214
T39PTM,48.76071639199999,10.3509413424
T39PTN,48.7539347648,11.254803067
T39PTP,48.74655281,12.1586055489
T39PTQ,48.73856595180001,13.0618021304
T39PTR,48.7299541794,13.9654725908
T39PTS,48.72071076779999,14.8690703358
T39PTT,48.7108295636,15.772049002
T39PUK,49.6809400561,8.5476903029
T39PUL,49.6775893105,9.4521037187
T39PUM,49.67389467209999,10.3559268233
T39PUN,49.66984698280001,11.2602402403
T39PUP,49.66544314620001,12.1644970923
T39PUQ,49.66068041980001,13.0681506902
T39PUR,49.6555468584,13.9722816116
T39PUS,49.6500384407,14.876343246
T39PUT,49.6441514827,15.7797892128
T39PVK,50.58928209610001,8.5496486389
T39PVL,50.5882028201,9.4542798341
T39PVM,50.5870160697,10.3583216455
T39PVN,50.58571889920001,11.2628550725
T39PVP,50.5843103139,12.1673332224
T39PVQ,50.58278942870001,13.0712093903
T39PVR,50.5811524224,13.9755645426
T39PVS,50.5793980071,14.8798520605
T39PVT,50.5775249988,15.7835255548
T39PWK,51.49933769170001,8.5495514831
T39PWL,51.5006498195,9.4541715347
T39PWM,51.5020926087,10.3582021566
T39PWN,51.5036696408,11.262724329
T39PWP,51.5053821248,12.16719116
T39PWQ,51.5072311369,13.0710559456
T39PWR,51.5092213224,13.9753996323
T39PWS,51.5113542472,14.8796756017
T39PWT,51.5136313505,15.7833374652
T39PXK,52.4080872426,8.5473837054
T39PXL,52.411659256,9.451763441
T39PXM,52.4155983055,10.3555527201
T39PXN,52.419914154,11.2598321081
T39PXP,52.4246101024,12.1640547302
T39PXQ,52.4296890735,13.0676738994
T39PXR,52.4351638045,13.9717701333
T39PXS,52.4410385825,14.8757968225
T39PXT,52.4473173346,15.7792075878
T39PYK,53.3159268976,8.5430889463
T39PYL,53.3217528862,9.4469995545
T39PYM,53.32818164599999,10.3503176717
T39PYN,53.3352290963,11.2541230539
T39PYP,53.3429006131,12.1578688586
T39PYQ,53.35120094960001,13.0610084324
T39PYR,53.36015089970001,13.9646214545
T39PYS,53.3697574504,14.8681613331
T39PYT,53.3800269939,15.7710817067
T39PZK,54.22371231180001,8.5366674006
T39PZL,54.2317862487,9.4398801082
T39PZM,54.2406980187,10.3424972883
T39PZN,54.2504696652,11.2455974933
T39PZP,54.2611086164,12.1486339294
T39PZQ,54.2726214315,13.0510599931
T39PZR,54.285036918,13.9539541177
T39PZS,54.2983647312,14.8567697373
T39PZT,54.3126136962,15.7589605177
T39QTA,48.677174754,18.4815637506
T39QTB,48.664569369,19.3847335031
T39QTC,48.6512429232,20.2878051825
T39QTD,48.63718511769999,21.1902331557
T39QTE,48.6223587966,22.0930968532
T39QTF,48.6067504807,22.9958507271
T39QTG,48.5903470824,23.8979495689
T39QTU,48.700285445,16.6754882751
T39QTV,48.6890698514,17.5788418647
T39QUA,49.6241093052,18.4907313438
T39QUB,49.61660493570001,19.3943862681
T39QUC,49.60867232780001,20.2979482749
T39QUD,49.60030532079999,21.2008717582
T39QUE,49.5914817676,22.104237083
T39QUF,49.58219361130001,23.0074987595
T39QUG,49.57243302360001,23.9101116383
T39QUU,49.6378710001,16.6837000315
T39QUV,49.6311918756,17.5875294146
T39QVA,50.57115930190001,18.4951625695
T39QVB,50.5687789827,19.3990536512
T39QVC,50.56626421939999,20.3028543068
T39QVD,50.5636130397,21.2060189428
T39QVE,50.5608184055,22.1096283784
T39QVF,50.5578777434,23.0131371517
T39QVG,50.5547885487,23.9160001414
T39QVU,50.5755286201,16.6876659506
T39QVV,50.5734072345,17.5917269613
T39QWA,51.5213704204,18.4949389692
T39QWB,51.5242642821,19.3988179862
T39QWC,51.52732159269999,20.3026064516
T39QWD,51.5305447498,21.2057587715
T39QWE,51.5339423097,22.1093557418
T39QWF,51.53751740080001,23.0128518995
T39QWG,51.5412730679,23.9157021217
T39QWU,51.5160584404,16.6874661271
T39QWV,51.5186375063,17.5915153009
T39QXA,52.46869480250001,18.4900421988
T39QXB,52.47669955400001,19.393660578
T39QXC,52.4851612761,20.297185652
T39QXD,52.4940865369,21.2000718128
T39QXE,52.5034989573,22.103399355
T39QXF,52.5134071279,23.00662278440001
T39QXG,52.52381939479999,23.9091969472
T39QXU,52.4540160404,16.6830828859
T39QXV,52.46114015589999,17.586876429
T39QYA,53.4150052407,18.4804183954
T39QYB,53.4281065341,19.3835276237
T39QYC,53.4419573444,20.2865381351
T39QYD,53.4565683708,21.1889042933
T39QYE,53.4719782262,22.0917054121
T39QYF,53.4882009143,22.9943959365
T39QYG,53.50525003140001,23.89643065050002
T39QYU,53.3909856364,16.674462157
T39QYV,53.4026422717,17.5777563935
T39QZA,54.3611529418,18.4660686007
T39QZB,54.3793354538,19.3684203067
T39QZC,54.3985588993,20.2706652415
T39QZD,54.4188380516,21.172257727
T39QZE,54.44022642,22.0742756192
T39QZF,54.4627433511,22.9761732727
T39QZG,54.4864076163,23.8774053805
T39QZU,54.3278199881,16.6616047393
T39QZV,54.34399589769999,17.5641561082
T39RTH,48.5731041656,24.800472642
T39RTJ,48.55500490040001,25.7028748241
T39RTK,48.5360327308,26.6046113617
T39RTL,48.5161347808,27.5067613191
T39RTM,48.4952900263,28.4087800255
T39RTN,48.47347754930001,29.3101232034
T39RTP,48.4506345488,30.2118696809
T39RTQ,48.4267346974,31.1134752538
T39RUH,49.5621735198,24.8131559861
T39RUJ,49.5514050387,25.7160867786
T39RUK,49.5401176768,26.6183593619
T39RUL,49.5282799173,27.5210538887
T39RUM,49.515879189,28.4236258364
T39RUN,49.5029029763,29.3255310792
T39RUP,49.4893138415,30.2278496385
T39RUQ,49.4750960366,31.1300375223
T39RVH,50.5515424112,24.8192981018
T39RVJ,50.548136117,25.72248605540001
T39RVK,50.5445664982,26.6250193962
T39RVL,50.5408235496,27.5279788055
T39RVM,50.5369032546,28.4308198318
T39RVN,50.5328016094,29.3329984226
T39RVP,50.5285067288,30.2355951782
T39RVQ,50.5240135788,31.1380662091
T39RWH,51.5452195358,24.8189871379
T39RWJ,51.549360711,25.7221619685
T39RWK,51.5537004449,26.6246820049
T39RWL,51.55825090079999,27.5276279018
T39RWM,51.5630169615,28.43045520400001
T39RWN,51.5680034943,29.3326198554
T39RWP,51.5732249482,30.235202427
T39RWQ,51.5786874424,31.1376590241
T39RXH,52.5347640057,24.8122020345
T39RXJ,52.5462516881,25.7150930147
T39RXK,52.5582930008,26.6173252263
T39RXL,52.5709215584,27.5199787402
T39RXM,52.5841507647,28.4225090225
T39RXN,52.59799396270001,29.3243719361
T39RXP,52.61249108240001,30.2266474124
T39RXQ,52.6276589134,31.1287914436
T39RYH,53.52317175570001,24.7988886925
T39RYJ,53.5419835718,25.701224928
T39RYK,53.56170267899999,26.6028945908
T39RYL,53.5823840255,27.5049766098
T39RYM,53.6040494527,28.4069262955
T39RYN,53.6267206909,29.3081993516
T39RYP,53.65046300089999,30.2098744573
T39RYQ,53.6753037326,31.1114073821
T39RZH,54.5112832021,24.7790495155
T39RZJ,54.5373942575,25.6805603913
T39STA,48.2586252789,36.5189024684
T39STB,48.2260012377,37.418899797
T39STC,48.1918724204,38.3192738333
T39STD,48.156185587,39.2194817294
T39STR,48.4017515341,32.0143961315
T39STS,48.37561042069999,32.9157108607
T39STT,48.34827825630001,33.8168757075
T39STU,48.31972146439999,34.7173473653
T39STV,48.2898510854,35.6182040441
T39SUA,49.37508406650001,36.5392074697
T39SUB,49.3556733103,37.4398765406
T39SUC,49.33536629900001,38.3409386756
T39SUD,49.314131142,39.2418515665
T39SUR,49.46023372569999,32.0315511587
T39SUS,49.4446824026,32.9334704167
T39SUT,49.4284222605,33.8352518574
T39SUU,49.4114331974,34.7363524788
T39SUV,49.39366214890001,35.6378519743
T39SVA,50.49241202910001,36.5490554965
T39SVB,50.4862784635,37.4500510023
T39SVC,50.47986134369999,38.3514474903
T39SVD,50.4731504513,39.2527029132
T39SVR,50.5193170919,32.0398680485
T39SVS,50.51440313450001,32.9420812074
T39SVT,50.5092653713,33.8441623888
T39SVU,50.5038973659,34.7455687377
T39SVV,50.4982822579,35.6473806672
T39SWA,51.6171065573,36.5485556328
T39SWB,51.62456332810001,37.4495345215
T39SWC,51.63236481750001,38.3509139931
T39SWD,51.6405234471,39.2521519872
T39SWR,51.58439713749999,32.0394461748
T39SWS,51.5903712157,32.9416443574
T39SWT,51.5966173783,33.843710268
T39SWU,51.6031434497,34.7451010441
T39SWV,51.609969927,35.6468970626
T39SXA,52.7343536188,36.537679548
T39SXB,52.75506123619999,37.4382980363
T39SXC,52.7767248972,38.3393083576
T39SXD,52.7993785978,39.2401681634
T39SXR,52.6435143386,32.0302604412
T39SXS,52.66010482540001,32.9321341748
T39SXT,52.6774514906,33.8338691831
T39SXU,52.695575764,34.7349224412
T39SXV,52.71453423890001,35.6363735311
T39SYA,53.8500295084,36.516367657
T39SYB,53.8839371023,37.4162811799
T39SYC,53.91940849460001,38.3165693702
T39SYD,53.9564989854,39.2166893127
T39SYR,53.7012703737,32.012254308
T39SYS,53.7284404838,32.9134936168
T39SYT,53.75684844799999,33.8145815379
T39SYU,53.7865291442,34.7149747268
T39SYV,53.81757501040001,35.6157512083
T39TTE,48.11888582099999,40.1189810702
T39TTF,48.0798446649,41.0188491628
T39TTG,48.0389938332,41.9185435307
T39TUE,49.29193492770001,40.1420733623
T39TUF,49.2687009526,41.0426833104
T39TUG,49.2443882863,41.9431396573
T39TUH,49.218954352,42.8429011065
T39TUJ,49.1923058036,43.7430466182
T39TUK,49.16438961059999,44.6430349651
T39TUL,49.1351501721,45.5423253694
T39TUM,49.1044726623,46.4419964421
T39TUN,49.0722876132,47.3415074328
T39TVE,50.46613523050001,40.1532756916
T39TVF,50.4587912664,41.0542460139
T39TVG,50.4511054293,41.9550724756
T39TVH,50.4430640479,42.8552141464
T39TVJ,50.43463737259999,43.7557510854
T39TVK,50.42580836940001,44.6561425323
T39TVL,50.416559161,45.55584820250001
T39TVM,50.40685309609999,46.4559480111
T39TVN,50.3966678262,47.3559018345
T39TWE,51.6490520488,40.1527069109
T39TWF,51.6579803031,41.0536589052
T39TWG,51.66732417040001,41.9544665479
T39TWH,51.6771002697,42.8545888907
T39TWJ,51.6873447664,43.7551059372
T39TWK,51.6980783668,44.6554769037
T39TWL,51.70932280229999,45.555161481
T39TWM,51.7211226278,46.45523951869999
T39TWN,51.7335050096,47.3551708617
T39TXE,52.82305742,40.1403355597
T39TXF,52.8478431595,41.0408896482
T39TXG,52.8737794453,41.9412886209
T39TXH,52.9009116591,42.8409911241
T39TXJ,52.92933933689999,43.7410759471
T39TXK,52.95911900079999,44.6410017899
T39TXL,52.9903099097,45.5402277978
T39TXM,53.0230344924,46.4398323789
T39TXN,53.0573667842,47.3392746852
T39TYE,53.9952656133,40.1160985221
T39TYF,54.0358418454,41.0158740635
T39TYG,54.0782986048,41.9154733705
T39TYH,54.1227096262,42.8143542931
T39TYJ,54.169237212,43.7135932411
T39TYK,54.2179731725,44.6126479
T39TYL,54.2690137117,45.5109763434
T39TYM,54.3225582941,46.4096541545
T39TYN,54.3787270654,47.30813912339999
T39UUA,48.7472882132,54.53011680990001
T39UUB,48.6960563684,55.42814994179999
T39UUP,49.03852160349999,48.240318023
T39UUQ,49.0030315504,49.1395063904
T39UUR,48.9657252801,50.0385321827
T39UUS,48.9265045618,50.9368554494
T39UUT,48.8851883465,51.8355538161
T39UUU,48.84165249510001,52.7340872085
T39UUV,48.7957635437,53.63191590570001
T39UVA,50.29367745640001,54.5486933237
T39UVB,50.27741741749999,55.44735065560001
T39UVP,50.3859797061,48.2551700203
T39UVQ,50.374742982,49.15483232139999
T39UVR,50.3629279462,50.05434923239999
T39UVS,50.3505029039,50.95318170840001
T39UVT,50.3374098347,51.8524093156
T39UVU,50.3236086423,52.7514931344
T39UVV,50.309056167,53.6498946892
T39UWA,51.85871060360001,54.5477503687
T39UWB,51.8784777326,55.4463761108
T39UWP,51.74649868979999,48.2544158247
T39UWQ,51.7601592881,49.1540540812
T39UWR,51.7745229156,50.0535460835
T39UWS,51.7896280987,50.9523527419
T39UWT,51.8055453668,51.8515535248
T39UWU,51.8223234582,52.7506094556
T39UWV,51.8400148338,53.6489819964
T39UXA,53.4040219944,54.5272350831
T39UXB,53.4586628651,55.4251713032
T39UXP,53.09338502869999,48.23801429420001
T39UXQ,53.1312417664,49.1371291386
T39UXR,53.1710352197,50.0360787338
T39UXS,53.2128700591,50.9343229882
T39UXT,53.2569392752,51.8329392255
T39UXU,53.3033751358,52.731387191
T39UXV,53.35231983320001,53.6291269695
T39UYP,54.4376469269,48.2058893812
T39UYQ,54.4995661503,49.1039794469
T39UYR,54.5646439555,50.0018669971
T39UYS,54.6330499063,50.8990099728
T39UYT,54.7050977225,51.7964814929
T39UYU,54.7810015244,52.69373879460001
T39UYV,54.86099133300001,53.5902392594
T39VUC,48.6418833522,56.32547560060001
T39VUD,48.58446208060001,57.2231697077
T39VUE,48.5235545349,58.1206920981
T39VUF,48.4588996659,59.01750276760001
T39VUG,48.39008284289999,59.914676257
T39VUH,48.3167628403,60.8116717721
T39VUJ,48.2385609848,61.7079484896
T39VUK,48.15490022500001,62.6045789246
T39VUL,48.0652768016,63.50102092649999
T39VVC,50.2602161755,56.3453287199
T39VVD,50.2419747589,57.2437065864
T39VVE,50.22261585689999,58.1419463359
T39VVF,50.2020545514,59.0395104285
T39VVG,50.18015671,59.9374775796
T39VVH,50.156811089,60.8353102215
T39VVJ,50.1318940217,61.7324711101
T39VVK,50.1052179836,62.6300384764
T39VVL,50.0766179944,63.5274749306
T39VWC,51.8993889971,56.3443211717
T39VWD,51.9215647001,57.24266446359999
T39VWE,51.9450988089,58.140867956
T39VWF,51.97009453539999,59.0383939868
T39VWG,51.996714915,59.93632106330001
T39VWH,52.0250951527,60.834111458
T39VWJ,52.0553855491,61.73122775
T39VWK,52.08781402479999,62.628747886
T39VWL,52.12258108399999,63.5261342413
T39VXC,53.5164391442,56.32239565820001
T39VXD,53.5776780564,57.2199835788
T39VXE,53.6426331127,58.1173945493
T39VXF,53.7115823265,59.0140881809
T39VXG,53.7849674167,59.9111383636
T39VXH,53.8631517283,60.8080037992
T39VXJ,53.9465384338,61.7041431053
T39VXK,54.0357421002,62.6006279053
T39VXL,54.13129897220001,63.4969153047
T39WVM,50.04590808559999,64.4242433212
T39WVN,50.01281605460001,65.3214211746
T39WVP,49.9770880256,66.2184709942
T39WVQ,49.93843308000001,67.1148553824
T39WVR,49.8964374848,68.0116507669
T39WVS,49.8506922108,68.9083190457
T39WVT,49.8007190574,69.8043219665
T39WVU,49.74585192839999,70.7007341072
T39WVV,49.6853921518,71.5970158103
T39WWM,52.1599127318,64.4228494006
T39WWN,52.20013978500001,65.3199704878
T39WWP,52.2435707593,66.2169596491
T39WWQ,52.2905591735,67.1132790796
T39WWR,52.3416078009,68.0100046113
T39WWS,52.3972136486,68.9065975759
T39WWT,52.4579577433,69.8025190652
T39WWU,52.52464941989999,70.6988427252
T39WWV,52.5981374902,71.5950279545
T39WXM,54.2338121766,64.392461967
T39WXN,54.3441684554,65.2883360227
T39WXP,54.4631879637,66.1839915782
T39WXQ,54.591807971,67.0788816568
T39WXR,54.73136606120001,67.9740687091
T39WXS,54.88317324560001,68.8690012786
T39WXT,55.04875693160001,69.7631255955
T39WXU,55.2302493245,70.6574942666
T39WXV,55.42986641330001,71.5515452377
T39XVA,49.6185020323,72.4926267758
T39XVB,49.5440270249,73.3886381784
T39XVC,49.4606786942,74.2845068077
T39XVD,49.3668603103,75.1796877086
T39XVE,49.260364561,76.0752450908
T39XVF,49.1385540022,76.9706274389
T39XVG,48.99800762700001,77.8652786244
T39XVH,48.8338876341,78.7602465031
T39XVJ,48.6399213419,79.6549579612
T39XVK,48.40740455309999,80.5488261844
T39XVL,48.1233361472,81.4428524961
T39XWA,52.6794395892,72.4905333333
T39XWB,52.7699582413,73.3864284778
T39XWC,52.8712583737,74.2821684934
T39XWD,52.9852791418,75.1772063673
T39XWE,53.1147010531,76.0726034642
T39XWF,53.26272624860001,76.9678049777
T39XWG,53.4335073792,77.8622505986
T39XWH,53.6329159164,78.7569823356
T39XWJ,53.8685620748,79.651419777
T39XWK,54.15100204170001,80.5449663042
T39XWL,54.49599665809999,81.4386090072
T39XWM,54.9263592233,82.3316868604
T39XWN,55.4774222144,83.2234777183
T39XWP,56.2084012334,84.1147596038
T39XXA,55.65025287830001,72.4447115756
T40CDA,55.2491789017,-76.1628039608
T40CDB,55.35704222920001,-75.267263
T40CDC,55.4520473422,-74.3715599492
T40CDD,55.5362924982,-73.4762430144
T40CDE,55.6115719844,-72.5802452963
T40CDQ,54.09215896719999,-81.5302468997
T40CDR,54.38214480200001,-80.636262562
T40CDS,54.6191772838,-79.7418911288
T40CDT,54.8163584215,-78.8477437828
T40CDU,54.9830838158,-77.952799196
T40CDV,55.12577746809999,-77.0576312052
T40CEA,59.12829434319999,-76.16014562
T40CEB,58.9972111142,-75.2647667921
T40CEC,58.88174856060001,-74.3692084014
T40CED,58.7793588047,-73.4740213142
T40CEE,58.6878626459,-72.5781409795
T40CEN,61.53975209800001,-83.3106796856
T40CEP,60.9739162807,-82.4184402864
T40CEQ,60.5338559633,-81.5259619125
T40CER,60.1816824423,-80.6323681605
T40CES,59.8937618898,-79.7383239504
T40CET,59.6542130359,-78.844454631
T40CEU,59.4516408552,-77.9497495276
T40CEV,59.2782518516,-77.0547899236
T40CFE,61.673057829,-72.5320781393
T40DDF,55.67918716679999,-71.6841099242
T40DDG,55.74019974960001,-70.78837872
T40DDH,55.7955794555,-69.8919792404
T40DDJ,55.84602851079999,-68.9954509851
T40DDK,55.8921374607,-68.0993329997
T40DDL,55.93447953499999,-67.2025500363
T40DDM,55.9734640909,-66.3056400006
T40DDN,56.0094435515,-65.4091407401
T40DDP,56.0427807088,-64.511975439
T40DEF,58.6056794744,-71.6821122246
T40DEG,58.53151963890001,-70.7864782748
